ID,meter_point_key,park_key,park_type,park_type_human,Round_Day(markets_at),contract_at,Round_Day(expires_at),Leistung [W],ownconsumption,latitude,longitude,Performance
27,ZP_ID_1054,50H_SO_Berlin Lichtenberg_DE024067,solar,Photovoltaikanlage,2020-07-01T00:00:00,2018-10-01 02:00:00,,188480,0.7,52.53,13.46,0.0
28,ZP_ID_0655,50H_SO_Berlin Müggelheim_DE028036,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,121900,0.7,52.41,13.66,0.0
1716,ZP_ID_1914,50H_SO_Berlin-Kaulsdorf_DE028059,solar,Photovoltaikanlage,2023-02-01T00:00:00,2018-10-01 02:00:00,,166500,0.7,52.5,13.58,0.0
26,ZP_ID_1061,50H_SO_Berlin-Marzahn_DE024042,solar,Photovoltaikanlage,2020-08-01T00:00:00,2018-10-01 02:00:00,,128700,0.7,52.54,13.61,0.0
1646,ZP_ID_1695,50H_SO_Berlin_(RD),solar,Photovoltaikanlage,2022-03-16T00:00:00,,,475200,,52.61,13.37,0.0
907,ZP_ID_1127,50H_SO_Berlin_01,solar,Photovoltaikanlage,2020-10-15T00:00:00,2020-10-05 02:00:00,,214119,,52.52,13.37,0.0
983,ZP_ID_1198,50H_SO_Berlin_DE020005,solar,Photovoltaikanlage,2021-12-01T00:00:00,2018-08-30 02:00:00,,163680,0.7,52.53,13.24,0.0
940,ZP_ID_1148,50H_SO_Berlin_DE020031,solar,Photovoltaikanlage,2020-12-01T00:00:00,2018-10-01 02:00:00,,149480,0.7,52.42,13.39,0.0
1688,ZP_ID_1702,50H_SO_Berlin_DE020034_(RD),solar,Photovoltaikanlage,2022-03-01T00:00:00,,,131580,,52.53,13.2,0.0
29,ZP_ID_0632,50H_SO_Berlin_DE024011,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,120400,0.7,52.52,13.59,0.0
30,ZP_ID_0607,50H_SO_Berlin_DE024056,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,119600,0.7,52.48,13.35,0.0
31,ZP_ID_0627,50H_SO_Berlin_DE024066,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,147840,0.7,52.55,13.56,0.0
32,ZP_ID_0656,50H_SO_Berlin_DE028015,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,110240,0.7,52.44,13.56,0.0
33,ZP_ID_0920,50H_SO_Bernau_DE024061,solar,Photovoltaikanlage,2019-12-09T00:00:00,2018-08-30 02:00:00,,177100,0.7,52.68,13.56,0.0
34,ZP_ID_0932,50H_SO_Beucha_DE021000,solar,Photovoltaikanlage,2020-01-16T00:00:00,2018-08-30 02:00:00,,372620,0.7,51.33,12.58,0.0
908,ZP_ID_1129,50H_SO_Bischofswerda_DE036080,solar,Photovoltaikanlage,2021-02-12T00:00:00,2018-10-01 02:00:00,,145270,0.7,51.14,14.2,0.0
35,ZP_ID_0354,50H_SO_Bismark,solar,Photovoltaikanlage,2016-08-26T00:00:00,2016-08-26 02:00:00,2022-12-31T00:00:00,265200,,52.66,11.55,0.0
36,ZP_ID_0634,50H_SO_Bitterfeld-Wolfen_DE021100,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,132720,0.7,51.62,12.33,0.0
37,ZP_ID_0564,50H_SO_Bitterfeld-Wolfen_DE021112,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,141680,0.7,51.68,12.26,0.0
38,ZP_ID_0585,50H_SO_Blankenburg_DE014082,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,134400,0.7,51.81,10.94,0.0
39,ZP_ID_1063,50H_SO_Blankenhain_DE031041,solar,Photovoltaikanlage,2020-08-01T00:00:00,2018-10-01 02:00:00,,146300,0.7,50.86,11.34,0.0
1577,ZP_ID_1643,50H_SO_Blankenheim_(RD),solar,Photovoltaikanlage,2022-02-01T00:00:00,,,130950,,51.51,11.43,0.0
984,ZP_ID_1208,50H_SO_Bockelnhagen,solar,Photovoltaikanlage,2021-02-01T00:00:00,2020-12-09 01:00:00,,746790,,51.56,10.43,0.0
909,ZP_ID_1119,50H_SO_Borna_DE021032,solar,Photovoltaikanlage,2020-11-01T00:00:00,2018-10-01 02:00:00,,125290,0.7,51.13,12.5,0.0
1875,ZP_ID_1907,50H_SO_Brand-Erbisdorf_DE036007,solar,Photovoltaikanlage,2023-02-01T00:00:00,2018-10-01 02:00:00,,203280,0.7,50.86,13.32,0.0
1736,ZP_ID_1761,50H_SO_Braunsbedra_(RD),solar,Photovoltaikanlage,2022-05-01T00:00:00,,,352080,,51.29,11.87,0.0
1744,ZP_ID_1764,50H_SO_Broderstorf,solar,Photovoltaikanlage,2022-07-01T00:00:00,2022-05-23 02:00:00,,743820,0.2,54.08,12.27,0.0
1894,ZP_ID_1862,50H_SO_Brünzow-Stilow,solar,Photovoltaikanlage,2023-03-01T00:00:00,2023-03-01 01:00:00,,223125,,54.09,13.57,0.0
1411,ZP_ID_1548,50H_SO_Burg Stargard,solar,Photovoltaikanlage,2021-12-01T00:00:00,2021-11-09 01:00:00,,147060,,53.5,13.31,0.0
1521,ZP_ID_1637,50H_SO_Burg Stargard_DE029033,solar,Photovoltaikanlage,2022-03-01T00:00:00,2018-10-01 02:00:00,,123280,0.7,53.49,13.32,0.0
41,ZP_ID_0309,50H_SO_Burg-Troxel,solar,Photovoltaikanlage,2016-08-01T00:00:00,2017-03-29 02:00:00,,1809250,,52.27,11.82,0.0
40,ZP_ID_0835,50H_SO_Börde-Hakel,solar,Photovoltaikanlage,2019-06-01T00:00:00,2019-04-10 02:00:00,,524120,,51.95,11.39,0.0
42,ZP_ID_0722,50H_SO_Calau_01,solar,Photovoltaikanlage,2018-08-31T00:00:00,2018-06-26 02:00:00,,368820,,51.73,13.98,0.0
43,ZP_ID_0548,50H_SO_Calau_02,solar,Photovoltaikanlage,2018-08-31T00:00:00,2018-06-26 02:00:00,,376920,,51.73,13.98,0.0
44,ZP_ID_0550,50H_SO_Carmzow-Wallmow,solar,Photovoltaikanlage,2020-09-02T00:00:00,2018-08-16 02:00:00,,727650,,53.36,14.04,0.0
1066,ZP_ID_1243,50H_SO_Chemnitz_DE036107,solar,Photovoltaikanlage,2021-04-01T00:00:00,2018-10-01 02:00:00,,176640,0.7,50.83,12.88,0.0
45,ZP_ID_0422,50H_SO_Cottbus_02,solar,Photovoltaikanlage,2017-11-01T00:00:00,2017-09-13 02:00:00,,749930,,51.77,14.39,0.0
46,ZP_ID_0653,50H_SO_Cottbus_DE028075,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,166880,0.7,51.78,14.32,0.0
1367,ZP_ID_1501,50H_SO_Cottbus_DE028079,solar,Photovoltaikanlage,2021-11-01T00:00:00,2018-10-01 02:00:00,,166440,0.7,51.76,14.31,0.0
47,ZP_ID_1080,50H_SO_Crimmitschau,solar,Photovoltaikanlage,2020-09-01T00:00:00,2020-08-01 02:00:00,,479700,,50.81,12.4,0.0
48,ZP_ID_1092,50H_SO_Crivitz,solar,Photovoltaikanlage,2020-10-08T00:00:00,2020-07-31 02:00:00,,729420,,53.57,11.64,0.0
49,ZP_ID_0568,50H_SO_Dallgow-Döberitz_DE020058,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,134160,0.7,52.53,13.06,0.0
50,ZP_ID_0786,50H_SO_Datzetal,solar,Photovoltaikanlage,2019-07-24T00:00:00,2019-01-31 01:00:00,,460660,,53.66,13.48,0.0
51,ZP_ID_0169,50H_SO_Delitzsch,solar,Photovoltaikanlage,2015-09-08T00:00:00,2015-08-28 02:00:00,2022-12-31T00:00:00,1430805,,51.51,12.31,0.0
1026,ZP_ID_1190,50H_SO_Delitzsch_03,solar,Photovoltaikanlage,2021-01-01T00:00:00,2020-11-30 01:00:00,,504630,,51.53,12.36,0.0
52,ZP_ID_0604,50H_SO_Delitzsch_DE021040,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,110760,0.7,51.52,12.34,0.0
53,ZP_ID_0398,50H_SO_Demmin,solar,Photovoltaikanlage,2017-07-01T00:00:00,2017-05-29 02:00:00,2022-12-31T00:00:00,1854160,,53.88,12.79,0.0
54,ZP_ID_0991,50H_SO_Dermbach_DE031012,solar,Photovoltaikanlage,2020-03-01T00:00:00,2018-08-30 02:00:00,,134750,0.7,50.71,10.12,0.0
55,ZP_ID_0191,50H_SO_Dessau-Süd,solar,Photovoltaikanlage,2015-09-01T00:00:00,2015-07-21 02:00:00,2022-12-31T00:00:00,2505600,,51.8,12.24,0.0
56,ZP_ID_0352,50H_SO_Dettmannsdorf_01,solar,Photovoltaikanlage,2017-04-03T00:00:00,2017-02-04 01:00:00,,318240,,54.11,12.55,0.0
57,ZP_ID_0390,50H_SO_Dettmannsdorf_02,solar,Photovoltaikanlage,2017-06-01T00:00:00,2017-04-04 02:00:00,,159120,,54.13,12.53,0.0
58,ZP_ID_0439,50H_SO_Dettmannsdorf_03,solar,Photovoltaikanlage,2017-08-03T00:00:00,2017-07-19 02:00:00,,491400,,54.13,12.52,0.0
59,ZP_ID_0406,50H_SO_Dettmannsdorf_04,solar,Photovoltaikanlage,2017-10-18T00:00:00,2017-08-09 02:00:00,,749840,,54.12,12.53,0.0
60,ZP_ID_0440,50H_SO_Dettmannsdorf_05,solar,Photovoltaikanlage,2017-08-03T00:00:00,2017-08-03 02:00:00,,258440,,54.13,12.52,0.0
61,ZP_ID_0745,50H_SO_Dettmannsdorf_06,solar,Photovoltaikanlage,2019-05-21T00:00:00,2018-11-30 01:00:00,,749925,,54.12,12.51,0.0
1298,ZP_ID_1412,50H_SO_Diera-Zehren_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,220500,,51.18,13.41,0.0
63,ZP_ID_0547,50H_SO_Doberlug-Kirchhain,solar,Photovoltaikanlage,2018-09-20T00:00:00,2018-07-02 02:00:00,,126000,,51.62,13.56,0.0
64,ZP_ID_0942,50H_SO_Doberlug-Kirchhain-Trebbus_02,solar,Photovoltaikanlage,2019-04-16T00:00:00,2019-07-01 02:00:00,,310650,,51.69,13.51,0.0
65,ZP_ID_0989,50H_SO_Doberlug-Kirchhain_02,solar,Photovoltaikanlage,2020-05-11T00:00:00,2020-01-20 01:00:00,,356400,,51.63,13.58,0.0
976,ZP_ID_1245,50H_SO_Doberschau,solar,Photovoltaikanlage,2022-03-01T00:00:00,2021-03-02 01:00:00,,749990,,51.13,14.34,0.0
874,ZP_ID_1114,50H_SO_Dresden_DE036024,solar,Photovoltaikanlage,2020-11-01T00:00:00,2018-08-30 02:00:00,,128780,0.7,51.04,13.67,0.0
67,ZP_ID_1074,50H_SO_Dresden_DE036030,solar,Photovoltaikanlage,2020-09-01T00:00:00,2018-10-01 02:00:00,,189440,0.7,51.01,13.81,0.0
62,ZP_ID_0382,50H_SO_Döbeln,solar,Photovoltaikanlage,2017-05-01T00:00:00,2017-03-22 01:00:00,,400000,,51.12,13.1,0.0
66,ZP_ID_0639,50H_SO_Dömitz_DE026009,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,144160,0.7,53.14,11.26,0.0
68,VZP_ID_136,50H_SO_Ebeleben_01,solar,Photovoltaikanlage,2018-07-05T00:00:00,2017-11-27 01:00:00,,174150,,51.29,10.73,0.0
69,VZP_ID_137,50H_SO_Ebeleben_02,solar,Photovoltaikanlage,2018-07-05T00:00:00,2017-11-27 01:00:00,,366390,,51.29,10.73,0.0
1827,VZP_ID_232,50H_SO_Ebeleben_03,solar,Photovoltaikanlage,2022-10-01T00:00:00,,,40000,,51.29,10.73,0.0
1902,ZP_ID_1892,50H_SO_Ebersbach-Neugersdorf_DE036065,solar,Photovoltaikanlage,2023-02-01T00:00:00,2018-10-01 02:00:00,,184800,0.7,50.98,14.61,0.0
70,ZP_ID_0127,50H_SO_Edersleben_1,solar,Photovoltaikanlage,2015-01-01T00:00:00,2019-09-13 02:00:00,2022-12-31T00:00:00,2779110,,51.41,11.27,0.0
71,ZP_ID_0128,50H_SO_Edersleben_2,solar,Photovoltaikanlage,2015-01-01T00:00:00,2016-06-27 02:00:00,,4049850,,51.41,11.27,0.0
72,ZP_ID_0333,50H_SO_Edersleben_3,solar,Photovoltaikanlage,2016-11-01T00:00:00,2019-10-15 02:00:00,,2127840,,51.41,11.29,0.0
73,ZP_ID_0718,50H_SO_Ehrenfriedersdorf_DE036062,solar,Photovoltaikanlage,2018-11-22T00:00:00,2018-08-30 02:00:00,,137700,0.7,50.65,12.97,0.0
1647,ZP_ID_1790,50H_SO_Eisleben_01_(RD),solar,Photovoltaikanlage,2022-07-18T00:00:00,,,267000,,51.52,11.55,0.0
74,VZP_ID_193,50H_SO_Erdeborn_001_(EB),solar,Photovoltaikanlage,2020-01-29T00:00:00,2019-07-25 02:00:00,,749440,,51.47,11.63,0.0
75,VZP_ID_194,50H_SO_Erdeborn_002_(EB),solar,Photovoltaikanlage,2020-08-01T00:00:00,2020-08-01 02:00:00,,541200,,51.47,11.63,0.0
798,ZP_ID_0507,50H_SO_Erfurt-Egstedt,solar,Photovoltaikanlage,2018-08-09T00:00:00,2018-08-06 02:00:00,,486810,,50.92,11.06,0.0
76,ZP_ID_0562,50H_SO_Erkner_DE028049,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,110880,0.7,52.43,13.75,0.0
77,ZP_ID_0420,50H_SO_Falkenberg_02,solar,Photovoltaikanlage,2017-08-24T00:00:00,2017-08-01 02:00:00,,374760,,51.59,13.24,0.0
78,ZP_ID_0436,50H_SO_Falkenberg_03,solar,Photovoltaikanlage,2017-08-24T00:00:00,2017-07-31 02:00:00,,374760,,51.59,13.24,0.0
79,ZP_ID_0772,50H_SO_Falkenberg_04,solar,Photovoltaikanlage,2019-01-23T00:00:00,2018-11-17 01:00:00,,126575,,51.59,13.24,0.0
80,ZP_ID_0854,50H_SO_Falkenberg_05,solar,Photovoltaikanlage,2019-06-12T00:00:00,2018-03-16 01:00:00,,749550,,51.6,13.24,0.0
81,ZP_ID_0003,50H_SO_Ferdinandshof,solar,Photovoltaikanlage,2015-05-01T00:00:00,2015-05-01 02:00:00,2022-12-31T00:00:00,3123450,,53.67,13.84,0.0
1266,ZP_ID_1406,50H_SO_Ferdinandshof_01_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,267030,,53.68,13.92,0.0
1098,ZP_ID_1256,50H_SO_Ferdinandshof_02,solar,Photovoltaikanlage,2021-05-01T00:00:00,2021-03-31 02:00:00,,341700,,53.66,13.88,0.0
1267,ZP_ID_1407,50H_SO_Ferdinandshof_02_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,257830,,53.68,13.92,0.0
82,ZP_ID_0522,50H_SO_Fienstedt,solar,Photovoltaikanlage,2018-07-24T00:00:00,2018-08-30 02:00:00,,749890,,51.58,11.81,0.0
859,VZP_ID_210,50H_SO_Finsterwalde_01_(EB),solar,Photovoltaikanlage,2020-07-27T00:00:00,2020-03-31 02:00:00,,295020,0.3,51.63,13.73,0.0
860,VZP_ID_211,50H_SO_Finsterwalde_02_(EB),solar,Photovoltaikanlage,2020-07-27T00:00:00,2020-03-31 02:00:00,,295350,0.3,51.63,13.73,0.0
941,ZP_ID_1140,50H_SO_Finsterwalde_03,solar,Photovoltaikanlage,2020-12-01T00:00:00,2020-10-15 02:00:00,,281740,0.45,51.63,13.73,0.0
985,ZP_ID_1221,50H_SO_Finsterwalde_04,solar,Photovoltaikanlage,2021-03-01T00:00:00,2021-01-20 01:00:00,,749730,,51.63,13.73,0.0
85,ZP_ID_0713,50H_SO_Frankenberg_DE036060,solar,Photovoltaikanlage,2018-11-23T00:00:00,2018-08-30 02:00:00,,162000,0.7,50.91,13.04,0.0
86,ZP_ID_0638,50H_SO_Frankfurt-Oder_DE028055,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,146280,0.7,52.36,14.52,0.0
1741,ZP_ID_1788,50H_SO_Freital,solar,Photovoltaikanlage,2022-09-01T00:00:00,2022-07-12 02:00:00,,143000,,50.99,13.66,0.0
87,ZP_ID_1051,50H_SO_Freiwalde,solar,Photovoltaikanlage,2020-10-02T00:00:00,2020-05-20 02:00:00,,666930,,51.96,13.75,0.0
799,ZP_ID_0785,50H_SO_Friedland,solar,Photovoltaikanlage,2019-07-08T00:00:00,2019-01-29 01:00:00,,413540,,53.74,13.48,0.0
1268,ZP_ID_1409,50H_SO_Friesack_01_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,246960,,52.76,12.59,0.0
1270,ZP_ID_1421,50H_SO_Friesack_02_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,170200,,52.76,12.59,0.0
1325,ZP_ID_1670,50H_SO_Fürstenwalde_(RD),solar,Photovoltaikanlage,2022-03-01T00:00:00,,,134015,,52.35,14.09,0.0
88,ZP_ID_0860,50H_SO_Fürstenwalde_DE028026,solar,Photovoltaikanlage,2019-08-01T00:00:00,2018-08-30 02:00:00,,155520,0.7,52.37,14.07,0.0
90,ZP_ID_0984,50H_SO_Geisleden,solar,Photovoltaikanlage,2020-02-01T00:00:00,2019-12-20 01:00:00,,372625,,51.35,10.2,0.0
91,ZP_ID_0383,50H_SO_Genthin_02,solar,Photovoltaikanlage,2017-05-01T00:00:00,2017-03-22 01:00:00,,708290,,52.32,12.12,0.0
92,ZP_ID_0409,50H_SO_Genthin_03,solar,Photovoltaikanlage,2017-08-01T00:00:00,2017-05-23 02:00:00,,299520,,52.44,12.12,0.0
93,ZP_ID_1021,50H_SO_Genthin_DE026031,solar,Photovoltaikanlage,2020-08-27T00:00:00,2018-08-30 02:00:00,,189100,0.7,52.41,12.15,0.0
94,ZP_ID_0691,50H_SO_Gerbstedt,solar,Photovoltaikanlage,2018-12-20T00:00:00,2018-10-18 02:00:00,,749840,,51.64,11.63,0.0
95,ZP_ID_0999,50H_SO_Gerbstedt_02,solar,Photovoltaikanlage,2020-05-27T00:00:00,2020-02-06 01:00:00,,749840,,51.64,11.63,0.0
910,ZP_ID_1122,50H_SO_Gerbstedt_Thondorf_03,solar,Photovoltaikanlage,2020-11-01T00:00:00,2020-09-30 02:00:00,,749600,,51.6,11.53,0.0
911,ZP_ID_1116,50H_SO_Glaubitz_02,solar,Photovoltaikanlage,2020-11-01T00:00:00,2020-09-23 02:00:00,,749650,,51.33,13.38,0.0
96,ZP_ID_0193,50H_SO_Glauchau,solar,Photovoltaikanlage,2016-01-01T00:00:00,2015-10-08 02:00:00,2022-12-31T00:00:00,1056400,,50.83,12.54,0.0
97,ZP_ID_0535,50H_SO_Golzow,solar,Photovoltaikanlage,2018-09-13T00:00:00,2018-08-23 02:00:00,,749550,,52.28,12.6,0.0
1540,ZP_ID_1638,50H_SO_Gornsdorf-Erzgebirge_DE036100,solar,Photovoltaikanlage,2022-06-01T00:00:00,2018-10-01 02:00:00,,175200,0.7,50.72,12.88,0.0
1286,,50H_SO_Gotha_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,115000,,50.92,10.73,0.0
986,ZP_ID_1215,50H_SO_Grabfeld,solar,Photovoltaikanlage,2021-02-01T00:00:00,2020-12-28 01:00:00,,144640,0.3,50.44,10.46,0.0
98,ZP_ID_0536,50H_SO_Grebs-Niendorf_01,solar,Photovoltaikanlage,2018-08-09T00:00:00,2018-07-25 02:00:00,,586880,,53.24,11.32,0.0
99,ZP_ID_0537,50H_SO_Grebs-Niendorf_02,solar,Photovoltaikanlage,2018-08-09T00:00:00,2018-07-25 02:00:00,,749840,,53.24,11.32,0.0
100,ZP_ID_1026,50H_SO_Grebs-Niendorf_03,solar,Photovoltaikanlage,2020-06-04T00:00:00,2020-03-13 01:00:00,,749830,,53.24,11.31,0.0
1176,ZP_ID_1152,50H_SO_Grevesmühlen_04,solar,Photovoltaikanlage,2021-06-01T00:00:00,2021-06-01 02:00:00,,303480,0.5,53.87,11.17,0.0
101,ZP_ID_1004,50H_SO_Griebnitz,solar,Photovoltaikanlage,2020-05-19T00:00:00,2020-02-07 01:00:00,,588208,,54.0,12.21,0.0
1870,ZP_ID_1913,50H_SO_Groitzsch_DE021050,solar,Photovoltaikanlage,2023-02-01T00:00:00,2018-10-01 02:00:00,,124320,0.7,51.15,12.29,0.0
103,ZP_ID_0696,50H_SO_Groß Kreutz,solar,Photovoltaikanlage,2019-07-10T00:00:00,2018-10-18 02:00:00,,733640,,52.44,12.77,0.0
1274,ZP_ID_1437,50H_SO_Groß_Kreutz_01_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,63000,,52.4,12.78,0.0
1273,ZP_ID_1438,50H_SO_Groß_Kreutz_02_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,44640,,52.4,12.78,0.0
2007,,50H_SO_Großbeeren_DE020000,solar,Photovoltaikanlage,2023-05-01T00:00:00,2018-10-01 02:00:00,,496800,0.7,52.38,13.32,0.0
967,VZP_ID_217,50H_SO_Großengottern_01,solar,Photovoltaikanlage,2021-03-01T00:00:00,2021-01-13 01:00:00,,262800,,51.14,10.56,0.0
969,VZP_ID_218,50H_SO_Großengottern_02,solar,Photovoltaikanlage,2021-03-01T00:00:00,2021-01-13 01:00:00,,224110,,51.14,10.56,0.0
972,VZP_ID_219,50H_SO_Großengottern_03,solar,Photovoltaikanlage,2021-03-01T00:00:00,2021-01-13 01:00:00,,131400,,51.14,10.56,0.0
968,VZP_ID_220,50H_SO_Großengottern_04,solar,Photovoltaikanlage,2021-03-01T00:00:00,2021-01-13 01:00:00,,131400,,51.14,10.56,0.0
1596,VZP_ID_225,50H_SO_Großengottern_05,solar,Photovoltaikanlage,2022-03-01T00:00:00,2022-01-31 01:00:00,,35040,,51.14,10.56,0.0
1541,ZP_ID_1633,50H_SO_Großenhain_DE036068,solar,Photovoltaikanlage,2022-03-01T00:00:00,2018-10-01 02:00:00,,205860,0.7,51.29,13.53,0.0
104,ZP_ID_0350,50H_SO_Großschirma_1,solar,Photovoltaikanlage,2017-05-11T00:00:00,2016-12-14 01:00:00,,142250,,50.97,13.31,0.0
105,ZP_ID_0351,50H_SO_Großschirma_2,solar,Photovoltaikanlage,2017-05-11T00:00:00,2016-12-14 01:00:00,,284500,,50.97,13.31,0.0
987,ZP_ID_1194,50H_SO_Gräfenhainchen_DE021102,solar,Photovoltaikanlage,2021-01-01T00:00:00,2018-08-30 02:00:00,,134000,0.7,51.73,12.43,0.0
102,ZP_ID_0395,50H_SO_Gröningen,solar,Photovoltaikanlage,2017-05-01T00:00:00,2016-07-06 02:00:00,,235250,0.01,51.93,11.26,0.0
106,ZP_ID_0488,50H_SO_Gutow,solar,Photovoltaikanlage,2018-08-15T00:00:00,2017-12-07 01:00:00,,750000,,53.74,12.1,0.0
89,ZP_ID_0886,50H_SO_Gägelow,solar,Photovoltaikanlage,2020-01-14T00:00:00,2018-07-27 02:00:00,,312000,,53.9,11.35,0.0
1571,ZP_ID_1622,50H_SO_Haldensleben,solar,Photovoltaikanlage,2022-03-01T00:00:00,2022-01-12 01:00:00,,749990,,52.3,11.4,0.0
1128,ZP_ID_1279,50H_SO_Halle (Saale),solar,Photovoltaikanlage,2021-08-01T00:00:00,2021-06-25 02:00:00,,459540,0.4,51.47,11.89,0.0
1320,ZP_ID_1455,50H_SO_Halle_DE021101,solar,Photovoltaikanlage,2021-11-01T00:00:00,2018-10-01 02:00:00,,165680,0.7,51.51,11.94,0.0
107,ZP_ID_0848,50H_SO_Hamburg-Bergedorf_DE003059,solar,Photovoltaikanlage,2019-11-01T00:00:00,2018-08-30 02:00:00,,167200,0.7,53.49,10.18,0.0
108,ZP_ID_0742,50H_SO_Hamburg-Lohbrügge_DE003064,solar,Photovoltaikanlage,2019-01-01T00:00:00,2018-08-30 02:00:00,,172800,0.7,53.51,10.18,0.0
109,ZP_ID_0721,50H_SO_Hamburg-Rahlstedt_DE016011,solar,Photovoltaikanlage,2019-01-01T00:00:00,2018-08-30 02:00:00,,143640,0.7,53.61,10.19,0.0
110,ZP_ID_1082,50H_SO_Hamburg_DE003015,solar,Photovoltaikanlage,2020-09-01T00:00:00,2018-10-01 02:00:00,,207240,0.7,53.47,9.86,0.0
111,ZP_ID_1041,50H_SO_Hamburg_DE003056,solar,Photovoltaikanlage,2020-06-25T00:00:00,2018-08-30 02:00:00,,204600,0.7,53.44,9.99,0.0
1322,ZP_ID_1453,50H_SO_Hamburg_DE003065,solar,Photovoltaikanlage,2021-11-01T00:00:00,2018-10-01 02:00:00,,193800,0.7,53.47,9.88,0.0
112,ZP_ID_0621,50H_SO_Hamburg_DE003071,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,148960,0.7,53.55,10.05,0.0
113,ZP_ID_0631,50H_SO_Hamburg_DE016031,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,164080,0.7,53.56,10.1,0.0
114,ZP_ID_0956,50H_SO_Hamburg_DE016069,solar,Photovoltaikanlage,2019-12-01T00:00:00,2018-08-30 02:00:00,,203360,0.7,53.58,10.13,0.0
115,ZP_ID_0950,50H_SO_Havelberg_DE026054,solar,Photovoltaikanlage,2020-01-01T00:00:00,2018-08-30 02:00:00,,146300,0.7,52.84,12.08,0.0
116,ZP_ID_0375,50H_SO_Heidenau,solar,Photovoltaikanlage,2017-02-08T00:00:00,2016-10-10 02:00:00,,553020,,50.98,13.87,0.0
117,ZP_ID_0987,50H_SO_Heidenau_DE036013,solar,Photovoltaikanlage,2020-03-01T00:00:00,2018-08-30 02:00:00,,149940,0.7,50.98,13.86,0.0
912,ZP_ID_1144,50H_SO_Heilbad Heiligenstadt_DE010087,solar,Photovoltaikanlage,2020-12-01T00:00:00,2018-10-01 02:00:00,,206590,0.7,51.39,10.13,0.0
1643,ZP_ID_1683,50H_SO_Heiligengrabe_OT Blumenthal_(RD),solar,Photovoltaikanlage,2022-03-01T00:00:00,,,690280,,53.08,12.33,0.0
118,ZP_ID_0511,50H_SO_Helbra,solar,Photovoltaikanlage,2018-07-13T00:00:00,2018-04-09 02:00:00,,147690,0.1,51.55,11.48,0.0
119,ZP_ID_0559,50H_SO_Heldrungen,solar,Photovoltaikanlage,2018-10-17T00:00:00,2018-08-29 02:00:00,,749790,,51.3,11.22,0.0
120,VZP_ID_111,50H_SO_Heringen_00011,solar,Photovoltaikanlage,2018-03-01T00:00:00,2017-07-31 02:00:00,,364230,,51.45,10.89,0.0
121,VZP_ID_88,50H_SO_Heringen_00012,solar,Photovoltaikanlage,2018-03-01T00:00:00,2017-08-01 02:00:00,,123390,,51.45,10.89,0.0
122,VZP_ID_197,50H_SO_Heringen_00021,solar,Photovoltaikanlage,2020-08-05T00:00:00,2020-07-13 02:00:00,,80640,,51.45,10.89,0.0
123,VZP_ID_195,50H_SO_Heringen_00022,solar,Photovoltaikanlage,2020-08-05T00:00:00,2020-07-09 02:00:00,,284160,,51.45,10.89,0.0
124,VZP_ID_196,50H_SO_Heringen_00023,solar,Photovoltaikanlage,2020-08-05T00:00:00,2020-07-17 02:00:00,,168960,,51.45,10.89,0.0
125,VZP_ID_201,50H_SO_Heringen_00024,solar,Photovoltaikanlage,2020-08-05T00:00:00,2020-07-05 02:00:00,,197120,,51.45,10.89,0.0
1781,ZP_ID_1801,50H_SO_Herrnburg_DE033010,solar,Photovoltaikanlage,2022-09-01T00:00:00,2018-10-01 02:00:00,,197100,0.7,53.84,10.76,0.0
126,VZP_ID_177,50H_SO_Herzberg_01,solar,Photovoltaikanlage,2019-10-01T00:00:00,2017-11-15 01:00:00,,749925,,52.21,14.09,0.0
