id,meter_point_key,park_key,park_type,Round_Month(markets_at),contract_at,Round_Month(expires_at),power,ownconsumption,latitude,longitude,contract_type
726,"ZP_ID_0904","TEN_SO_Sögel_DE025028","solar",2019-11-01T00:00:00,"2018-08-30 02:00:00",,138600,0.7,52.8394163,7.5209551,"online_special"
729,"ZP_ID_0806","TEN_SO_Tangstedt_DE016040","solar",2019-04-01T00:00:00,"2018-08-30 02:00:00",,163080,0.7,53.730348,10.0957001,"online_special"
730,"ZP_ID_0577","TEN_SO_Tarmstedt_DE003054","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,149520,0.7,53.210062,9.042820300000001,"online_special"
1888,"ZP_ID_1890","TEN_SO_Tarp_DE004081","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,182500,0.7,54.6641789,9.4007144,"online_special"
1022,"ZP_ID_1172","TEN_SO_Tostedt_DE003069","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,205860,0.7,53.269966,9.734,"online_special"
1376,"ZP_ID_1480","TEN_SO_Traunreut_(RD)","solar",2021-10-01T00:00:00,,,211500,,47.96601265,12.61007685,"redispatch_only"
731,"ZP_ID_0827","TEN_SO_Trittau","solar",2019-10-01T00:00:00,"2019-03-19 01:00:00",,308850,0.11,53.610433,10.4056992,"online"
1830,"ZP_ID_1921","TEN_SO_Tutzing","solar",2023-03-01T00:00:00,"2023-02-01 01:00:00",,203000,0.3,47.8874639,11.2429006,"online"
1901,"ZP_ID_1869","TEN_SO_Uetze_DE006071","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,181440,0.7,52.46348025,10.1971806,"online_special"
1425,"ZP_ID_1539","TEN_SO_Unterhaching_(RD)","solar",2021-10-01T00:00:00,,,101285,,48.0551884,11.5985232,"redispatch_only"
1558,"ZP_ID_1601","TEN_SO_Unterhaid","solar",2022-01-01T00:00:00,"2022-01-01 01:00:00",,1614000,,49.9354518,10.7878942,"default"
732,"ZP_ID_0611","TEN_SO_Uslar_DE010005","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,116480,0.7,51.658079,9.630680699999999,"online_special"
733,"ZP_ID_0684","TEN_SO_Vechelde_DE014042","solar",2018-12-01T00:00:00,"2018-08-30 02:00:00",,139860,0.7,52.26474665,10.36400915,"online_special"
1441,"ZP_ID_1550","TEN_SO_Veitshöchheim_(RD)","solar",2021-11-01T00:00:00,,,154600,,49.8296958,9.8950198,"redispatch_only"
734,"ZP_ID_0605","TEN_SO_Velpke_DE026028","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,162960,0.7,52.40771,10.9313714,"online_special"
735,"ZP_ID_0741","TEN_SO_Verden_DE007042","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,151740,0.7,52.9356829,9.231393499999999,"online_special"
736,"ZP_ID_0790","TEN_SO_Walsrode","solar",2019-03-01T00:00:00,"2019-02-06 01:00:00",,560000,,52.86637595,9.621357400000001,"online"
737,"ZP_ID_0260","TEN_SO_Warmsen","solar",2016-01-01T00:00:00,"2015-11-30 01:00:00",,1497600,,52.465433,8.860752,"default"
738,"ZP_ID_0683","TEN_SO_Wartmannsroth","solar",2019-02-01T00:00:00,"2018-06-26 02:00:00",,275550,,50.1476811,9.7655601,"online"
1436,"ZP_ID_1798","TEN_SO_Wathlingen_DE006023","solar",2022-09-01T00:00:00,"2018-10-01 02:00:00",,195360,0.7,52.5400806,10.1446871,"online_special"
739,"ZP_ID_0754","TEN_SO_Wedemark","solar",2019-02-01T00:00:00,"2018-10-04 02:00:00",,203130,0.46,52.5545257,9.763591099999999,"online"
939,"ZP_ID_1149","TEN_SO_Weener_DE015027","solar",2020-12-01T00:00:00,"2018-10-01 02:00:00",,167240,0.7,53.16844,7.349409,"online_special"
1575,"ZP_ID_1654","TEN_SO_Weimar_DE010095","solar",2022-03-01T00:00:00,"2018-10-01 02:00:00",,206310,0.7,50.76163035,8.73857316,"online_special"
740,"ZP_ID_0819","TEN_SO_Werneck","solar",2019-07-01T00:00:00,"2019-02-28 01:00:00",,130760,,49.9440125,10.0873811,"online"
1913,"ZP_ID_1922","TEN_SO_Wesendorf_DE006018","solar",2023-03-01T00:00:00,"2018-10-01 02:00:00",,200880,0.7,52.5936707,10.5442404,"online_special"
1275,"ZP_ID_1433","TEN_SO_Westerholt_(RD)","solar",2021-10-01T00:00:00,,,107100,,53.5826563,7.4646548,"redispatch_only"
741,"ZP_ID_0582","TEN_SO_Westerrönfeld_DE004029","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,147840,0.7,54.275208,9.656004299999999,"online_special"
742,"ZP_ID_1006","TEN_SO_Wetter_01","solar",2020-03-01T00:00:00,"2020-03-01 01:00:00",,420750,,50.906254,8.720394499999999,"online"
743,"ZP_ID_0660","TEN_SO_Weyhausen_DE006079","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,140400,0.7,52.463139,10.7197508,"online_special"
744,"ZP_ID_0662","TEN_SO_Weyhe_DE007008","solar",2018-10-01T00:00:00,"2018-09-01 02:00:00",,144180,0.7,52.988039,8.7858713,"online_special"
745,"ZP_ID_1023","TEN_SO_Weyhe_DE007049","solar",2020-06-01T00:00:00,"2018-08-30 02:00:00",,126000,0.7,52.986337,8.842083000000001,"online_special"
746,"ZP_ID_0175","TEN_SO_Wielenbach","solar",2015-05-01T00:00:00,"2019-01-01 01:00:00",,1300000,,47.88774,11.16476,"default"
1481,"ZP_ID_1891","TEN_SO_Wiesmoor_DE015025","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,225700,0.7,53.4189126,7.7390405,"online_special"
747,"ZP_ID_0933","TEN_SO_Wildeshausen_DE007033","solar",2020-01-01T00:00:00,"2018-08-30 02:00:00",,163060,0.7,52.90160275,8.449834600000001,"online_special"
748,"ZP_ID_1056","TEN_SO_Wilhemshaven-Potenburg_DE015049","solar",2020-08-01T00:00:00,"2018-10-01 02:00:00",,221760,0.7,53.530946,8.072113,"online_special"
1706,"ZP_ID_1744","TEN_SO_Wilster_DE004060_(RD)","solar",2022-03-01T00:00:00,,,106600,,53.9248869,9.38189302,"redispatch_only_special"
1023,"ZP_ID_1202","TEN_SO_Winsen_DE003004","solar",2021-02-01T00:00:00,"2018-08-30 02:00:00",,207940,0.7,53.3392009,10.20457031,"online_special"
1024,"ZP_ID_1200","TEN_SO_Winsen_DE006085","solar",2021-02-01T00:00:00,"2018-08-30 02:00:00",,227800,0.7,52.6823613,9.909595400000001,"online_special"
749,"ZP_ID_0504","TEN_SO_Wirdum","solar",2018-02-01T00:00:00,"2017-12-11 01:00:00",,146000,,53.511664,7.223968,"online"
1276,"ZP_ID_1404","TEN_SO_Wittmund_(RD)","solar",2021-10-01T00:00:00,,,275500,,53.6141867,7.8120075,"redispatch_only"
750,"ZP_ID_1098","TEN_SO_Witzenhausen_DE010046","solar",2020-10-01T00:00:00,"2018-08-30 02:00:00",,208560,0.7,51.3448729,9.856756499999999,"online_special"
751,"ZP_ID_0590","TEN_SO_Wolfenbüttel_DE014070","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,125440,0.7,52.163882,10.5141247,"online_special"
1110,"ZP_ID_1271","TEN_SO_Wunstorf_02","solar",2021-05-01T00:00:00,"2021-05-19 02:00:00",,239190,0.1,,,"online"
752,"ZP_ID_0994","TEN_SO_Wunstorf_DE018078","solar",2020-03-01T00:00:00,"2018-08-30 02:00:00",,151800,0.7,52.4300465,9.464217400000001,"online_special"
753,"ZP_ID_0876","TEN_SO_Zetel_DE015026","solar",2020-04-01T00:00:00,"2018-08-30 02:00:00",,173250,0.7,53.414165,7.968178,"online_special"
754,"ZP_ID_0176","TEN_WI_Beratzhausen","wind",2015-06-01T00:00:00,"2015-06-01 02:00:00",,800000,,49.11868333,11.82975833,"default"
1918,"ZP_ID_1873","TEN_WI_Brakelsiek_(PPA)","wind",2023-01-01T00:00:00,"2023-01-01 01:00:00",2023-12-01T00:00:00,1000000,,51.8882877,9.15732,"standard_post"
1919,"ZP_ID_1874","TEN_WI_Fürstenau","wind",2023-01-01T00:00:00,"2023-01-01 01:00:00",2023-12-01T00:00:00,9350000,,51.822312,9.300411,"default"
761,"ZP_ID_0067","TEN_WI_Königslutter","wind",2014-01-01T00:00:00,"2016-01-01 01:00:00",,2400000,,52.31722222,10.83305556,"default"
765,"ZP_ID_0161","TEN_WI_Nieheim","wind",2014-12-01T00:00:00,"2014-10-04 02:00:00",,3050000,,51.78796,9.162763999999999,"default"
768,"ZP_ID_0068","TEN_WI_Petershagen_3","wind",2017-07-01T00:00:00,"2015-11-23 01:00:00",,600000,,52.40446667,9.132191669999999,"standard_post"
774,"ZP_ID_0072","TEN_WI_Wöhrden_1","wind",2013-11-01T00:00:00,"2013-09-01 02:00:00",,13800000,,54.1639392,8.963877099999999,"default"
775,"ZP_ID_0438","TRA_SO_Aalen","solar",2018-01-01T00:00:00,"2017-05-05 02:00:00",,590220,,48.834712,10.099609,"online"
1355,"ZP_ID_1749","TRA_SO_Achern_(RD)","solar",2022-04-01T00:00:00,,,315000,,48.63503565,8.04189291,"redispatch_only"
808,"ZP_ID_0001","TRA_SO_Aichtal","solar",2015-09-01T00:00:00,"2013-10-28 01:00:00",,271320,,48.63,9.23,"online"
809,"ZP_ID_0002","TRA_SO_Althengstett","solar",2014-01-01T00:00:00,"2013-02-28 01:00:00",,301735,,48.73,8.789999999999999,"online"
1810,"ZP_ID_1812","TRA_SO_Aulendorf_(RD)","solar",2022-08-01T00:00:00,,,129030,,47.9425716,9.64296987,"redispatch_only"
1777,"ZP_ID_1793","TRA_SO_Bad Säckingen","solar",2022-09-01T00:00:00,"2022-07-12 02:00:00",,145360,0.6,47.555204,7.9289969,"online"
1798,"ZP_ID_1807","TRA_SO_Bad Säckingen_02","solar",2022-11-01T00:00:00,"2022-07-28 02:00:00",,136890,0.6,47.5504118,7.9299307,"online"
1311,"ZP_ID_1488","TRA_SO_Bad_Mergentheim_(RD)","solar",2021-10-01T00:00:00,,,131500,,49.4965533,9.7616756,"redispatch_only"
776,"ZP_ID_0805","TRA_SO_Balingen","solar",2019-04-01T00:00:00,"2019-02-22 01:00:00",,425320,0.3,48.2532988,8.86199775,"online"
777,"ZP_ID_0269","TRA_SO_Bammental","solar",2016-04-01T00:00:00,"2016-05-25 02:00:00",2026-12-01T00:00:00,438090,,49.35078,8.780189719999999,"default"
1350,"ZP_ID_1464","TRA_SO_Buchen_(RD)","solar",2021-10-01T00:00:00,,,126480,,49.52406475,9.30829726,"redispatch_only"
1465,"ZP_ID_1560","TRA_SO_Buchen_01","solar",2022-01-01T00:00:00,"2021-11-23 01:00:00",,434840,,49.50255495,9.26622032,"online"
1464,"ZP_ID_1561","TRA_SO_Buchen_02","solar",2022-01-01T00:00:00,"2021-11-23 01:00:00",,204000,0.4,49.50255495,9.26622032,"online"
1634,"ZP_ID_1678","TRA_SO_Buchen_03","solar",2022-05-01T00:00:00,"2022-03-14 01:00:00",,98560,,49.5142512,9.32782913,"online"
1917,"ZP_ID_1875","TRA_SO_Buchen_04","solar",2023-01-01T00:00:00,"2023-01-01 01:00:00",,352460,,49.51539475,9.30489805,"online"
1314,"ZP_ID_1442","TRA_SO_Ebersbach_(RD)","solar",2021-10-01T00:00:00,,,286440,,48.7173956,9.5336993,"redispatch_only"
779,"ZP_ID_0546","TRA_SO_Erlenbach","solar",2018-09-01T00:00:00,"2018-07-27 02:00:00",,427840,,49.1688363,9.2655672,"online_no_login"
1313,"ZP_ID_1448","TRA_SO_Erlenbach_(RD)","solar",2021-10-01T00:00:00,,,138600,,49.1691076,9.2628615,"redispatch_only"
1357,"ZP_ID_1759","TRA_SO_Gottmadingen_(RD)","solar",2022-05-01T00:00:00,,,202390,,47.7408726,8.79239342,"redispatch_only"
1844,"ZP_ID_1848","TRA_SO_Graben-Neudorf","solar",2022-11-01T00:00:00,"2022-11-01 01:00:00",,162000,0.8,49.1660278,8.49211129,"online"
1336,"ZP_ID_1466","TRA_SO_Hambrücken_(RD)","solar",2021-10-01T00:00:00,,,110760,,49.18025,8.548760100000001,"redispatch_only"
1316,"ZP_ID_1474","TRA_SO_Hemsbach_(RD)","solar",2021-10-01T00:00:00,,,319970,,49.5937514,8.647118499999999,"redispatch_only"
1939,"ZP_ID_1934","TRA_SO_Herbolzheim","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,136950,,48.2238046,7.76422,"online"
780,"ZP_ID_0388","TRA_SO_Horgenzell","solar",2017-07-01T00:00:00,"2016-06-07 02:00:00",,122960,0.12,47.8,9.5,"online"
1462,"ZP_ID_1562","TRA_SO_Höpfingen_01","solar",2022-01-01T00:00:00,"2021-11-23 01:00:00",,98725,,49.58230805,9.41055712,"online"
1466,"ZP_ID_1563","TRA_SO_Höpfingen_02","solar",2022-01-01T00:00:00,"2021-11-23 01:00:00",,210380,,49.5981404,9.417393300000001,"online"
1467,"ZP_ID_1564","TRA_SO_Höpfingen_03","solar",2022-01-01T00:00:00,"2021-11-23 01:00:00",,148500,,49.59830995,9.41854247,"online"
781,"ZP_ID_0403","TRA_SO_Ingelfingen","solar",2017-09-01T00:00:00,"2017-06-19 02:00:00",,217350,,49.29888889,9.64722222,"online"
782,"ZP_ID_0414","TRA_SO_Kirchberg","solar",2017-09-01T00:00:00,"2017-06-06 02:00:00",,391500,,49.173283,9.961887000000001,"online"
783,"ZP_ID_0384","TRA_SO_Kornwestheim","solar",2017-05-01T00:00:00,"2017-03-22 01:00:00",,318160,,48.854021,9.173660999999999,"online"
1632,"ZP_ID_1676","TRA_SO_Kühlsheim","solar",2022-05-01T00:00:00,"2022-03-14 01:00:00",,342240,,49.6642168,9.504576500000001,"online"
1315,"ZP_ID_1447","TRA_SO_Niedernhall_(RD)","solar",2021-10-01T00:00:00,,,151500,,49.2996088,9.6150866,"redispatch_only"
1312,"ZP_ID_1450","TRA_SO_Nordheim_(RD)","solar",2021-10-01T00:00:00,,,118440,,49.106341,9.119687900000001,"redispatch_only"
1510,"ZP_ID_1609","TRA_SO_Osterburken","solar",2022-01-01T00:00:00,"2021-12-14 01:00:00",,204600,,49.4752196,9.4105601,"online"
1633,"ZP_ID_1677","TRA_SO_Osterburken_02","solar",2022-05-01T00:00:00,"2022-03-14 01:00:00",,99960,,49.4256202,9.4201862,"online"
1335,"ZP_ID_1460","TRA_SO_Sachsenheim_(RD)","solar",2021-10-01T00:00:00,,,264160,,48.9566198,9.0746941,"redispatch_only"
785,"ZP_ID_0943","TRA_SO_Spaichingen","solar",2020-03-01T00:00:00,"2019-10-17 02:00:00",,201780,,48.07083185,8.735964299999999,"online"
1141,"ZP_ID_1299","TRA_SO_Stuttgart_(RD)","solar",2021-10-01T00:00:00,,,1012210,,48.7819467,9.2358653,"redispatch_only"
1885,"ZP_ID_1859","TRA_SO_Tauberbischofsheim","solar",2023-01-01T00:00:00,"2023-01-01 01:00:00",,492105,,49.6396554,9.718802699999999,"online"
1324,"ZP_ID_1487","TRA_SO_Tauberbischofsheim_(RD)","solar",2021-10-01T00:00:00,,,132500,,49.64044,9.717560000000001,"redispatch_only"
786,"ZP_ID_0408","TRA_SO_Tettnang_01","solar",2017-10-01T00:00:00,"2017-07-18 02:00:00",,370350,0.05,47.66175,9.58243,"online"
787,"ZP_ID_0423","TRA_SO_Tettnang_02","solar",2017-11-01T00:00:00,"2017-09-22 02:00:00",,525816,0.63,47.66525,9.577743999999999,"online"
1886,"ZP_ID_1861","TRA_SO_Walldürn","solar",2023-01-01T00:00:00,"2022-12-01 01:00:00",,384000,0.1,49.57703675,9.37449662,"online"
789,"ZP_ID_0798","TRA_SO_Weinsberg","solar",2019-06-01T00:00:00,"2019-02-12 01:00:00",,391020,,49.1520242,9.2740826,"online"
1551,"ZP_ID_1642","TRA_SO_Werbach_(RD)","solar",2022-01-01T00:00:00,,,160000,,49.68707015,9.716934739999999,"redispatch_only"
1055,"ZP_ID_1230","TRA_SO_Wertheim","solar",2021-02-01T00:00:00,"2021-02-01 01:00:00",,128700,1,49.75725,9.49034,"online"
1964,"ZP_ID_1933","TRA_SO_Wertheim_02","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,229160,,49.7054832,9.4924865,"online"
1880,"ZP_ID_1982","TRA_SO_Wolfegg_(RD)","solar",2023-04-01T00:00:00,"2023-04-21 02:00:00",,188770,,47.8257604,9.81223361,"redispatch_only"
790,"VZP_ID_92","TRA_WI_Dischingen_01","wind",2019-10-01T00:00:00,"2017-07-03 02:00:00",2026-12-01T00:00:00,2780000,,48.71972222,10.30805556,"default"
791,"VZP_ID_93","TRA_WI_Dischingen_02","wind",2019-10-01T00:00:00,"2017-07-03 02:00:00",2026-12-01T00:00:00,2780000,,48.71833333,10.31194444,"default"
792,"VZP_ID_94","TRA_WI_Dischingen_03","wind",2019-10-01T00:00:00,"2017-07-03 02:00:00",2026-12-01T00:00:00,2780000,,48.71777778,10.31944444,"default"
793,"VZP_ID_95","TRA_WI_Dischingen_04","wind",2019-10-01T00:00:00,"2017-07-03 02:00:00",2026-12-01T00:00:00,2780000,,48.71611111,10.32416667,"default"
794,"VZP_ID_96","TRA_WI_Dischingen_05","wind",2019-10-01T00:00:00,"2017-07-03 02:00:00",2026-12-01T00:00:00,2780000,,48.71611111,10.33138889,"default"
796,"ZP_ID_0077","TRA_WI_Frankenhardt","wind",2014-01-01T00:00:00,"2014-01-01 01:00:00",,2000000,,49.064833,10.060325,"default"
1586,,,"solar",2022-11-01T00:00:00,"2022-11-01 01:00:00",,123000,,51.3490753,7.5278336,"online"
1173,,,"solar",2021-07-01T00:00:00,,,123390,,53.845742,12.806094,"online"
1174,,,"solar",2021-07-01T00:00:00,,,59400,,51.25961,11.0999,"online"
2025,,,"solar",2023-05-01T00:00:00,"2023-05-01 02:00:00",,176120,,51.2632146,7.1316555,"online"
1197,"ZP_ID_1350","AMP_SO_Rees_(RD)","solar",2021-10-01T00:00:00,,,110160,,51.7730625,6.4039027,"redispatch_only"
1228,"ZP_ID_1375","AMP_SO_Rees_01_(RD)","solar",2021-10-01T00:00:00,,,112800,,51.7744632,6.4024774,"redispatch_only"
1284,"ZP_ID_1426","AMP_SO_Rees_02_(RD)","solar",2021-10-01T00:00:00,,,118000,,51.7795627,6.3812652,"redispatch_only"
1353,"ZP_ID_1484","AMP_SO_Rees_03_(RD)","solar",2021-10-01T00:00:00,,,156000,,51.772245,6.45570957,"redispatch_only"
1617,"ZP_ID_1659","AMP_SO_Reichshof","solar",2022-04-01T00:00:00,"2022-02-22 01:00:00",,99800,0.1,50.9614356,7.7617168,"online"
496,"ZP_ID_0529","AMP_SO_Reken","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,156160,0.88,51.82845,7.05891,"online"
1543,"ZP_ID_1911","AMP_SO_Reken_DE001005","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,204024,,51.8211935,7.0475297,"online_special"
497,"ZP_ID_0571","AMP_SO_Rheine_DE025024","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,117600,0.7,52.295127,7.4506249,"online_special"
927,"ZP_ID_1145","AMP_SO_Rheine_DE025035","solar",2020-12-01T00:00:00,"2018-10-01 02:00:00",,167240,0.7,52.2800818,7.4341663,"online_special"
498,"ZP_ID_0636","AMP_SO_Rheine_DE025057","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,166880,0.7,52.273552,7.4189416,"online_special"
1214,"ZP_ID_1341","AMP_SO_Rheurdt_(RD)","solar",2021-10-01T00:00:00,,,120000,,51.4407622,6.4569655,"redispatch_only"
1796,"ZP_ID_1831","AMP_SO_Rieden","solar",2023-05-01T00:00:00,,,78960,,47.9503918,10.6441055,"online"
1422,"ZP_ID_1527","AMP_SO_Rietberg_01_(RD)","solar",2021-10-01T00:00:00,,,2073400,,51.8141933,8.513266,"redispatch_only"
1423,"ZP_ID_1529","AMP_SO_Rietberg_02_(RD)","solar",2021-10-01T00:00:00,,,998400,,51.8179817,8.521539600000001,"redispatch_only"
499,"ZP_ID_0907","AMP_SO_Rietberg_DE005065","solar",2019-09-01T00:00:00,"2018-08-30 02:00:00",,184800,0.7,51.81193,8.435420000000001,"online_special"
1180,"ZP_ID_1314","AMP_SO_Rüthen_01_(RD)","solar",2021-10-01T00:00:00,,,254310,,51.5640614,8.4316488,"redispatch_only"
1178,"ZP_ID_1348","AMP_SO_Rüthen_02_(RD)","solar",2021-10-01T00:00:00,,,126420,,51.5640614,8.4316488,"redispatch_only"
1788,"ZP_ID_1809","AMP_SO_Schalksmühle_DE002052","solar",2022-10-01T00:00:00,"2018-10-01 02:00:00",,189750,0.7,51.25803875,7.57967534,"online_special"
500,"ZP_ID_0676","AMP_SO_Schloß Holte-Stukenbrock_DE005001ZL","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,280370,0.7,51.88866265,8.633245179999999,"online_special"
1664,"ZP_ID_1694","AMP_SO_Schloß_Holte-Stukenbrock_DE005001_(RD)","solar",2022-03-01T00:00:00,,,499800,,51.88863785,8.633279809999999,"redispatch_only_special"
1561,"ZP_ID_1614","AMP_SO_Schwerte","solar",2022-02-01T00:00:00,"0202-02-01 00:53:28",2023-12-01T00:00:00,749280,,51.4592838,7.56354616,"default"
1604,"ZP_ID_1648","AMP_SO_Schwerte_02","solar",2022-02-01T00:00:00,"2022-02-01 01:00:00",2023-12-01T00:00:00,278640,,51.4592838,7.56354616,"default"
1825,"ZP_ID_1823","AMP_SO_Schöppingen_DE009021","solar",2022-09-01T00:00:00,"2018-10-01 02:00:00",,157500,0.7,52.08984905,7.23322885,"online_special"
1758,"ZP_ID_1777","AMP_SO_Schüttorf","solar",2022-08-01T00:00:00,"2022-06-27 02:00:00",,707940,0.5,52.32086,7.2399,"online"
1759,"ZP_ID_1783","AMP_SO_Schüttorf_02","solar",2022-08-01T00:00:00,"2022-06-29 02:00:00",,41400,0.5,52.32086,7.2399,"online"
501,"ZP_ID_0589","AMP_SO_Schüttorf_DE025018","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,130480,0.7,52.318945,7.2251304,"online_special"
1129,"ZP_ID_1281","AMP_SO_Selm-Bork_DE032045","solar",2021-09-01T00:00:00,"2018-10-01 02:00:00",,180780,0.7,51.6860654,7.4674767,"online_special"
1003,"ZP_ID_1191","AMP_SO_Soest_DE013002","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,125060,0.7,51.58466365,8.0996329,"online_special"
1834,"ZP_ID_1863","AMP_SO_Soest_DE013054","solar",2023-01-01T00:00:00,"2018-10-01 02:00:00",,199500,0.7,51.570847,8.13040356,"online_special"
1053,"ZP_ID_1228","AMP_SO_Solingen","solar",2021-04-01T00:00:00,"2021-02-12 01:00:00",,175370,0.8,51.1717574,7.0499752,"online"
1845,"ZP_ID_1839","AMP_SO_Solingen-Wald","solar",2022-11-01T00:00:00,"2022-11-01 01:00:00",,191250,0.8,51.1934908,7.068488,"online"
1004,"ZP_ID_1210","AMP_SO_Solingen_DE002020","solar",2021-02-01T00:00:00,"2018-08-30 02:00:00",,135750,0.7,51.152658,7.021129,"online_special"
822,"ZP_ID_1045","AMP_SO_Sonsbeck","solar",2020-07-01T00:00:00,"2020-04-03 02:00:00",,715750,0.2,51.67267,6.23296,"online"
1140,"ZP_ID_1300","AMP_SO_Sonsbeck_(RD)","solar",2021-10-01T00:00:00,,,979000,,51.5719423,6.4040085,"redispatch_only"
1460,"ZP_ID_1620","AMP_SO_Sonsbeck_01_(RD)","solar",2022-01-01T00:00:00,,,170030,,51.6178189,6.3501776,"redispatch_only"
502,"ZP_ID_0613","AMP_SO_Spelle_DE025012","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,160160,0.7,52.358966,7.4727963,"online_special"
1343,"ZP_ID_1454","AMP_SO_Sprockhövel_DE013065","solar",2021-11-01T00:00:00,"2018-10-01 02:00:00",,158080,0.7,51.3656053,7.2439403,"online_special"
503,"ZP_ID_0825","AMP_SO_St. Wendel","solar",2019-08-01T00:00:00,"2019-02-28 01:00:00",,735350,,49.4679206,7.1458894,"online"
